,ColNames,Correlation
3458,shoot11abshs10,0.4666000946579569
2789,juvdrug11abshs13,0.4668345252635428
1624,viol14sped12,0.4669235808150123
3351,domvio12drop13,0.46697942094484585
3350,domvio12drop12,0.46697942094484585
1448,viol13susp12,0.46845891197468087
4296,narc12absmd12,0.46935366112444676
4029,caslt12sclsw12,0.46964901929066805
4030,caslt12sclsw13,0.46964901929066805
4811,gunhom11farms11,0.4707118364573768
3968,caslt12susp12,0.47124803968340523
1232,viol12prbprl12,0.47152567222737723
2859,domvio10unempr13,0.47289324546309724
1625,viol14sped13,0.4730567847972514
4980,gunhom12farms12,0.47357280588820444
4813,gunhom11farms13,0.4736210116792047
3294,domvio12susp10,0.4736944578785652
1456,viol13sped12,0.47478354262352446
5044,gunhom13lesshs13,0.4756434784790436
1109,viol11abshs13,0.4760471245914314
3441,shoot11aastud13,0.47622877425781396
3438,shoot11aastud10,0.47632731513173987
3962,caslt12abshs10,0.4769126568435124
4188,narc11drop10,0.47802073789574095
4141,narc11farms13,0.4781539830571117
4204,narc12lesshs13,0.478730329308348
5469,arrest14abse13,0.4793874485324177
3976,caslt12sped12,0.4795509163167524
5147,gunhom13farms11,0.4801079917970171
3977,caslt12sped13,0.480344695322385
4139,narc11farms11,0.4805193655189588
4979,gunhom12farms11,0.48170345107503715
3440,shoot11aastud12,0.48183374816997526
5149,gunhom13farms13,0.48282211890943777
4971,gunhom12abshs11,0.4830103511943591
3025,domvio11unempl13,0.48310828149520607
5148,gunhom13farms12,0.48320257325526067
1605,viol14abse13,0.48368993400767346
5532,arrest14drop10,0.4837249423756703
2853,juvdrug11sclsw12,0.48396185774572825
2854,juvdrug11sclsw13,0.48396185774572825
3961,caslt12absmd13,0.4843181496586014
1437,viol13abse13,0.4845105928694202
3456,shoot11absmd12,0.4846823499279678
4130,narc11abshs10,0.4854735067052802
1623,viol14sped11,0.4858579658745173
4981,gunhom12farms13,0.4863567140061874
3957,caslt12abse13,0.486367345576957
5393,arrest14banks11,0.48692645937096185
1436,viol13abse12,0.4870969153718316
3439,shoot11aastud11,0.48733878024565047
3453,shoot11abse13,0.48775699936663514
4308,narc12farms12,0.4892559114840376
3410,shoot11neibus12,0.48973096529774246
1457,viol13sped13,0.4898617920200784
4804,gunhom11abshs12,0.4898799645000737
1604,viol14abse12,0.49091873177736683
941,viol10abshs13,0.4915263480537486
1178,viol12nilf13,0.49224485726639244
1509,viol13sclsw12,0.4929453513930083
1510,viol13sclsw13,0.4929453513930083
3963,caslt12abshs11,0.49347049530391307
3348,domvio12drop10,0.4941371696916416
2852,juvdrug11sclsw11,0.49465596388440236
3121,domvio11absmd13,0.4947384857898241
5480,arrest14susp12,0.49544374755439896
1455,viol13sped11,0.49561914497443393
4816,gunhom11sped12,0.49577371831090966
3411,shoot11neibus13,0.4962162261440255
4810,gunhom11farms10,0.49663094867228685
5394,arrest14banks12,0.49692374781508863
4028,caslt12sclsw11,0.4974059087832524
2690,juvdrug11nilf13,0.49853787424366963
2953,domvio10absmd13,0.4998257569931329
4972,gunhom12abshs12,0.49986175924150994
3363,shoot11unempr13,0.5004648463404349
1288,viol12sped12,0.5005527029709881
4800,gunhom11absmd12,0.5007282625109146
5141,gunhom13abshs13,0.5008273643122872
3972,caslt12farms12,0.5010492991123722
4307,narc12farms11,0.5011375215883351
2960,domvio10susp12,0.5012194978569167
4309,narc12farms13,0.5019392726276619
1279,viol12susp11,0.5019938545361671
4138,narc11farms10,0.5021585377716435
3027,domvio11unempr13,0.5025371162532547
2792,juvdrug11susp12,0.5029900406256904
5136,gunhom13absmd12,0.503153285721148
3459,shoot11abshs11,0.5034919112363768
3472,shoot11sped12,0.5041805476952473
3973,caslt12farms13,0.5046787672259436
4815,gunhom11sped11,0.5047021914263082
4298,narc12abshs10,0.5050278929006249
4203,narc12unempr13,0.5057120554113651
5151,gunhom13sped11,0.5082699869649072
945,viol10susp13,0.5086288837758326
3409,shoot11neibus11,0.5087948993691498
1113,viol11susp13,0.5089166127221074
3468,shoot11farms12,0.509481234411703
2967,domvio10sped11,0.5101135344719187
1269,viol12abse13,0.5101881828268292
3120,domvio11absmd12,0.5107739101614613
4803,gunhom11abshs11,0.5110346583024611
3122,domvio11abshs10,0.5114268061018025
4970,gunhom12abshs10,0.5117987323593527
1442,viol13abshs10,0.5120050530394652
5135,gunhom13absmd11,0.512631595082603
3408,shoot11neibus10,0.5130480842528936
4877,gunhom12hsdipl13,0.5143677364801742
4131,narc11abshs11,0.5144890416301652
1443,viol13abshs11,0.5149474893904582
4311,narc12sped11,0.5150273424643188
5118,gunhom13aastud10,0.5155180219573186
4973,gunhom12abshs13,0.515550609328709
1453,viol13farms13,0.5159135443087274
1289,viol12sped13,0.5164088285248482
4144,narc11sped12,0.5164568703731779
4299,narc12abshs11,0.5170815436427811
2949,domvio10abse13,0.5171672870354481
599,crime13absmd11,0.5174376829720467
767,crime14absmd11,0.5180059230303373
5488,arrest14sped12,0.5181260307812585
5146,gunhom13farms10,0.5186889277016489
5474,arrest14abshs10,0.5197117509073783
3970,caslt12farms10,0.5199913399934071
1452,viol13farms12,0.5203153129331373
3956,caslt12abse12,0.520674981288335
4805,gunhom11abshs13,0.5206812165828467
2793,juvdrug11susp13,0.5210379977244831
3975,caslt12sped11,0.5218126929982915
5489,arrest14sped13,0.5220120129236159
5119,gunhom13aastud11,0.5223484210771198
1508,viol13sclsw11,0.52264510151554
4782,gunhom11aastud10,0.5227308759516105
1287,viol12sped11,0.5228600009600564
3469,shoot11farms13,0.5228674543383893
5479,arrest14susp11,0.5232696149569225
4306,narc12farms10,0.5233118882553796
3971,caslt12farms11,0.5237338263236284
4312,narc12sped12,0.5239112037959798
4035,narc11unempr13,0.5239442413637407
5138,gunhom13abshs10,0.5245478448601327
5473,arrest14absmd13,0.525681242562817
3801,caslt11susp13,0.5258320135683631
5427,arrest14neibus13,0.5260080142436192
5426,arrest14neibus12,0.5264159554863601
4143,narc11sped11,0.526949636326096
1677,viol14sclsw12,0.5269600876330514
1678,viol14sclsw13,0.5269600876330514
1617,viol14susp13,0.527151146824438
4356,narc12drop10,0.5275080724316032
5425,arrest14neibus11,0.5275568813221505
3964,caslt12abshs12,0.5278370947464907
1268,viol12abse12,0.5281040857211537
3467,shoot11farms11,0.5288957624688438
5120,gunhom13aastud12,0.5294377336218312
1449,viol13susp13,0.5297194603734174
5197,gunhom13drop11,0.5299973028961057
4132,narc11abshs12,0.5300090129226834
5424,arrest14neibus10,0.5300362503027303
4978,gunhom12farms10,0.5300783272661038
2959,domvio10susp11,0.5301352628147017
3128,domvio11susp12,0.5314500759881216
5140,gunhom13abshs12,0.5317156281746607
4313,narc12sped13,0.5327357824205736
4783,gunhom11aastud11,0.5329207502814829
5152,gunhom13sped12,0.5332077256418154
3460,shoot11abshs12,0.5335235926040711
5121,gunhom13aastud13,0.533610006860563
1444,viol13abshs12,0.534568954140754
1451,viol13farms11,0.5347806788946177
4145,narc11sped13,0.5356470298463976
4784,gunhom11aastud12,0.5357657306945701
3466,shoot11farms10,0.5365896478808311
1610,viol14abshs10,0.5370877131027998
1280,viol12susp12,0.5387229942774813
4785,gunhom11aastud13,0.5387384271677695
3193,domvio12unempl13,0.5396549820312133
3471,shoot11sped11,0.5407288025882085
5484,arrest14farms12,0.5409430452299392
5485,arrest14farms13,0.5411752216601751
1621,viol14farms13,0.5416869999818824
4705,gunhom11unempl13,0.5441133806750796
4300,narc12abshs12,0.5447085719484654
2948,domvio10abse12,0.5450283719191897
1450,viol13farms10,0.5453578859818169
5378,arrest14nilf13,0.5454113315317274
3117,domvio11abse13,0.5458125272355006
3969,caslt12susp13,0.5470482949851124
1620,viol14farms12,0.5474221097942645
5145,gunhom13susp13,0.5478357676670331
4124,narc11abse12,0.547896580116005
3289,domvio12absmd13,0.5485272348504254
5131,gunhom13abse11,0.549574188744591
4985,gunhom12sped13,0.55115571068269
5481,arrest14susp13,0.5518813617901027
1285,viol12farms13,0.55217581424337
4874,gunhom12nilf13,0.5524695899426447
1676,viol14sclsw11,0.5531163756686596
4964,gunhom12abse12,0.554371258651622
1103,viol11absmd11,0.5543794187851451
1341,viol12sclsw12,0.5546262976696333
1342,viol12sclsw13,0.5546262976696333
4292,narc12abse12,0.5549122510275597
1611,viol14abshs11,0.555191565524889
5380,arrest14lesshs13,0.5557515621655529
5482,arrest14farms10,0.5559393546159244
3195,domvio12unempr13,0.556186658864753
1099,viol11abse11,0.5572162490273699
3787,caslt11abse11,0.5582035991946499
2779,juvdrug11abse11,0.5587313305673592
931,viol10abse11,0.5588148450168905
2955,domvio10abshs11,0.5588703794941472
1445,viol13abshs13,0.5590160406850831
5487,arrest14sped11,0.5594653253468125
5483,arrest14farms11,0.5600734348341989
4963,gunhom12abse11,0.5602451836383834
2956,domvio10abshs12,0.5602743085362525
1284,viol12farms12,0.5605901568505213
1612,viol14abshs12,0.5609507422620873
4133,narc11abshs13,0.561019422473604
5468,arrest14abse12,0.5622015877843166
1619,viol14farms11,0.5633716942545212
3473,shoot11sped13,0.5638625162726241
2860,domvio10lesshs13,0.5643487205518362
5139,gunhom13abshs11,0.5644284343679283
935,viol10absmd11,0.5655290489569561
4706,gunhom11nilf13,0.5657801379035734
4951,gunhom12aastud11,0.5676179688829174
4952,gunhom12aastud12,0.56774780317803
3791,caslt11absmd11,0.5681083255723371
5541,arrest14sclsw12,0.5683413596383643
5542,arrest14sclsw13,0.5683413596383643
1274,viol12abshs10,0.5694552038925534
1618,viol14farms10,0.5706766400079476
4953,gunhom12aastud13,0.5713261493612191
4950,gunhom12aastud10,0.5721072503356682
2912,domvio10prbprl12,0.5722131945274934
4977,gunhom12susp13,0.5730274045250334
5472,arrest14absmd12,0.5738228333354457
1275,viol12abshs11,0.5740085981518418
3020,domvio10sclsw11,0.5744599070372953
3965,caslt12abshs13,0.5754123601575535
4817,gunhom11sped13,0.575696238365395
3135,domvio11sped11,0.5759786035821874
1283,viol12farms11,0.5771234593542258
2961,domvio10susp13,0.5774983441821591
5132,gunhom13abse12,0.5779475007354465
2968,domvio10sped12,0.5782756308855592
3127,domvio11susp11,0.5804018307429454
5042,gunhom13nilf13,0.5807836657154031
4301,narc12abshs13,0.5809966024331693
2707,juvdrug11banks13,0.5815041081383979
2957,domvio10abshs13,0.5816701912277588
1340,viol12sclsw11,0.5827453138132079
2969,domvio10sped13,0.5835955356676944
1276,viol12abshs12,0.5839409309567479
4127,narc11absmd11,0.5852496544051259
4799,gunhom11absmd11,0.5853960891231468
3285,domvio12abse13,0.5856871743448712
4796,gunhom11abse12,0.5859645989085297
3463,shoot11susp11,0.5871058940347917
1282,viol12farms10,0.5881236735851657
5153,gunhom13sped13,0.5889329010234726
1613,viol14abshs13,0.5890610544741504
1281,viol12susp13,0.5905584382327579
4809,gunhom11susp13,0.5907838694915775
4034,narc11nilf13,0.5914866617070021
4873,gunhom12unempl13,0.5915875502362159
4135,narc11susp11,0.5917272607366798
4305,narc12susp13,0.5943086108460296
2964,domvio10farms12,0.5957031329159163
3465,shoot11susp13,0.596035490438045
4707,gunhom11unempr13,0.5961613121608633
4974,gunhom12susp10,0.5981541839862954
4202,narc12nilf13,0.5992017797835488
4137,narc11susp13,0.5992387602035105
3136,domvio11sped12,0.5993844254861738
2706,juvdrug11banks12,0.6001230814335422
3022,domvio10sclsw13,0.6001267841015947
3021,domvio10sclsw12,0.6001267841015947
2962,domvio10farms10,0.602471016319662
4295,narc12absmd11,0.6029444405273454
3362,shoot11nilf13,0.6035979303584993
4806,gunhom11susp10,0.6039611081436038
3461,shoot11abshs13,0.604466712697192
3028,domvio11lesshs13,0.608208919356024
4303,narc12susp11,0.6089319404942873
4795,gunhom11abse11,0.6091914514996519
3303,domvio12sped11,0.6092201515777534
3296,domvio12susp12,0.6092878075064331
2965,domvio10farms13,0.6094499572962886
3116,domvio11abse12,0.6101272946179214
1277,viol12abshs13,0.6106374850433783
2963,domvio10farms11,0.6109965342340931
3189,domvio11sclsw12,0.6123639679690668
3190,domvio11sclsw13,0.6123639679690668
1435,viol13abse11,0.6142447522793447
1603,viol14abse11,0.6142463161866848
2705,juvdrug11banks11,0.6170120545551895
4088,narc11prbprl12,0.6172133763587309
5142,gunhom13susp10,0.6184491591373272
3464,shoot11susp12,0.6194158956700467
5432,arrest14prbprl12,0.6195306595239246
3416,shoot11prbprl12,0.6225532753479086
3452,shoot11abse12,0.6225817786649577
3129,domvio11susp13,0.6227155747776643
3123,domvio11abshs11,0.6229812573355208
1439,viol13absmd11,0.6231675528492207
1195,viol12banks13,0.6232323871864177
1531,viol14banks13,0.6242795716555021
5540,arrest14sclsw11,0.6243560566946891
3358,domvio12sclsw13,0.624961967899966
3357,domvio12sclsw12,0.624961967899966
5475,arrest14abshs11,0.6253724857036281
3137,domvio11sped13,0.6276695933890303
4304,narc12susp12,0.6288673643714224
3290,domvio12abshs10,0.6298768514148244
3955,caslt12abse11,0.6309745636090743
3526,shoot11sclsw13,0.6314030945363669
3525,shoot11sclsw12,0.6314030945363669
2951,domvio10absmd11,0.6346803507496734
3188,domvio11sclsw11,0.6353216004722498
5476,arrest14abshs12,0.636116407800139
1271,viol12absmd11,0.6362276731032502
4256,narc12prbprl12,0.6365810242998149
3124,domvio11abshs12,0.6369101547476881
4197,narc11sclsw12,0.6383868433459167
4198,narc11sclsw13,0.6383868433459167
1529,viol14banks11,0.6387064530771916
1193,viol12banks11,0.6387491936655556
2947,domvio10abse11,0.6402838354816375
5041,gunhom13unempl13,0.6404611023034195
1267,viol12abse11,0.6431382566709709
3295,domvio12susp11,0.6441005545952423
3288,domvio12absmd12,0.6444879976286959
4136,narc11susp12,0.6455721916903164
3297,domvio12susp13,0.6458401007456538
3959,caslt12absmd11,0.6462401168040486
4875,gunhom12unempr13,0.646293600345754
4123,narc11abse11,0.6478242807175644
3080,domvio11prbprl12,0.6484296006598714
3524,shoot11sclsw11,0.6497691851465729
5467,arrest14abse11,0.6510867086317388
1194,viol12banks12,0.6512729431640771
3304,domvio12sped12,0.6515187419304082
4366,narc12sclsw13,0.6519232108415277
4365,narc12sclsw12,0.6519232108415277
4975,gunhom12susp11,0.6532582879719626
4870,gunhom11sclsw13,0.6550458625449826
4869,gunhom11sclsw12,0.6550458625449826
5144,gunhom13susp12,0.6552840638354074
5036,gunhom12sclsw11,0.6570657485658578
4807,gunhom11susp11,0.6571039340706921
3132,domvio11farms12,0.6572793811121123
3305,domvio12sped13,0.6574868304957407
1530,viol14banks12,0.658659316724842
4808,gunhom11susp12,0.6594352456183726
5037,gunhom12sclsw12,0.659873661776137
5038,gunhom12sclsw13,0.659873661776137
3455,shoot11absmd11,0.6605286624328556
3196,domvio12lesshs13,0.665807334788013
3133,domvio11farms13,0.6669322283212923
1607,viol14absmd11,0.6693571964760677
3130,domvio11farms10,0.6696914747117345
5205,gunhom13sclsw12,0.671873325167845
5206,gunhom13sclsw13,0.671873325167845
1363,viol13banks13,0.6724958897935662
1361,viol13banks11,0.6743758622471598
3131,domvio11farms11,0.6749886467366635
4760,gunhom11prbprl12,0.675155099003399
3292,domvio12abshs12,0.6752864380626387
5143,gunhom13susp11,0.6754039906217285
4291,narc12abse11,0.6755855388878432
1563,viol14neibus13,0.6772499013448383
5477,arrest14abshs13,0.6772605373526448
4196,narc11sclsw11,0.6786667797004243
3284,domvio12abse12,0.6789935233259609
1561,viol14neibus11,0.6794160692411185
1560,viol14neibus10,0.6801396556849014
4976,gunhom12susp12,0.6807230650004679
1227,viol12neibus13,0.6807569799382711
1562,viol14neibus12,0.6813241343397858
3125,domvio11abshs13,0.6833972299127424
2739,juvdrug11neibus13,0.6835806389570185
2738,juvdrug11neibus12,0.6844491532752078
1226,viol12neibus12,0.6847420298345284
3883,caslt12banks13,0.6850854356670529
1225,viol12neibus11,0.6855602542734077
1224,viol12neibus10,0.687097745087842
3283,domvio12abse11,0.688488531958717
4868,gunhom11sclsw11,0.6896555076785067
3293,domvio12abshs13,0.6899810099840918
3356,domvio12sclsw11,0.6924827303526159
4364,narc12sclsw11,0.6930369918681153
2737,juvdrug11neibus11,0.6936432417289384
1362,viol13banks12,0.6938005216157841
4928,gunhom12prbprl12,0.6987044652897316
2736,juvdrug11neibus10,0.6993609069929917
3291,domvio12abshs11,0.7016010571334869
5043,gunhom13unempr13,0.7030607262618065
3115,domvio11abse11,0.7033355964602408
3119,domvio11absmd11,0.7053533974486652
3248,domvio12prbprl12,0.7116287248323353
1395,viol13neibus13,0.7152388412257269
3881,caslt12banks11,0.7159312424765721
3451,shoot11abse11,0.7164038571277048
1392,viol13neibus10,0.7173713096652887
1394,viol13neibus12,0.7175314921483871
1393,viol13neibus11,0.7175964700374032
5204,gunhom13sclsw11,0.7207028400980696
3882,caslt12banks12,0.7208533501481021
3298,domvio12farms10,0.7257749697422885
3301,domvio12farms13,0.7269894477884786
3299,domvio12farms11,0.728210551493953
3287,domvio12absmd11,0.7298778993721295
5471,arrest14absmd11,0.7301143434147961
3300,domvio12farms12,0.7318775581358712
3715,caslt11banks13,0.7432064361028581
2201,prop14banks11,0.7472341953134306
691,crime14banks13,0.748162242838601
689,crime14banks11,0.7488950927438492
2203,prop14banks13,0.7516756975128444
859,viol10banks13,0.752489285448804
2232,prop14neibus10,0.7531300046120221
3915,caslt12neibus13,0.7547812718774427
3914,caslt12neibus12,0.7559432065342919
2233,prop14neibus11,0.7580498166940631
3913,caslt12neibus11,0.7611041065780089
1027,viol11banks13,0.7616697495571789
3912,caslt12neibus10,0.762394599049855
3714,caslt11banks12,0.7631290756005162
720,crime14neibus10,0.7646909837716436
721,crime14neibus11,0.7681856833966109
2235,prop14neibus13,0.7687717773655582
3713,caslt11banks11,0.77357119706044
858,viol10banks12,0.7737057784103538
2234,prop14neibus12,0.7756069832313185
723,crime14neibus13,0.7757976205147729
857,viol10banks11,0.77847302438809
722,crime14neibus12,0.7819921689563099
5096,gunhom13prbprl12,0.7846800544897347
1026,viol11banks12,0.7882038141511946
523,crime13banks13,0.7905305705622587
1025,viol11banks11,0.7924868961662711
690,crime14banks12,0.7929347905329415
2202,prop14banks12,0.7982195781908844
2035,prop13banks13,0.8005213156789627
521,crime13banks11,0.8032134951773088
2371,juvarr11banks13,0.8081170804428811
3746,caslt11neibus12,0.8114705438885907
890,viol10neibus12,0.8122212628108987
891,viol10neibus13,0.8144738059457798
3747,caslt11neibus13,0.815783240961356
2370,juvarr11banks12,0.8163737527152892
2033,prop13banks11,0.817210037148064
889,viol10neibus11,0.8221771147948091
